0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210427,2021-04-27,299741,CME,00,099,26392,0,5583,0,11269,5849,2463,0,6003,0,800,0,0,14532,19898,11860,6494,184,0,-685,0,50,-78,-2,0,1115,0,0,0,0,48,350,136,-166,100.0,0.0,21.2,0.0,42.7,22.2,9.3,0.0,22.7,0.0,3.0,0.0,0.0,55.1,75.4,44.9,24.6,23,0,.,0,11,7,9,0,.,0,.,0,0,16,16,23.9,47.5,40.0,65.6,22.6,46.8,36.4,60.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210420,2021-04-20,299741,CME,00,099,26208,0,6268,0,11219,5927,2465,0,4888,0,800,0,0,14484,19548,11724,6660,167,0,22,0,338,-16,-326,0,1169,0,0,0,0,12,849,155,-682,100.0,0.0,23.9,0.0,42.8,22.6,9.4,0.0,18.7,0.0,3.1,0.0,0.0,55.3,74.6,44.7,25.4,23,0,.,0,11,7,9,0,.,0,.,0,0,16,16,24.0,46.9,40.1,64.8,22.6,45.9,36.5,59.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210413,2021-04-13,299741,CME,00,099,26041,0,6246,0,10881,5943,2791,0,3719,0,800,0,0,14472,18699,11569,7342,9,0,0,0,921,-1171,-328,0,278,0,0,0,0,593,-1221,-584,1230,100.0,0.0,24.0,0.0,41.8,22.8,10.7,0.0,14.3,0.0,3.1,0.0,0.0,55.6,71.8,44.4,28.2,22,0,.,0,11,7,9,0,.,0,.,0,0,16,15,24.1,47.1,40.4,62.5,21.8,45.4,35.6,57.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210406,2021-04-06,299741,CME,00,099,26032,0,6246,0,9960,7114,3119,0,3441,0,800,0,0,13879,19920,12153,6112,-60,0,9,0,314,401,-214,0,-93,0,0,0,0,100,103,-160,-163,100.0,0.0,24.0,0.0,38.3,27.3,12.0,0.0,13.2,0.0,3.1,0.0,0.0,53.3,76.5,46.7,23.5,23,0,.,0,10,9,8,0,.,0,.,0,0,15,16,23.8,47.3,40.0,62.9,21.5,45.7,33.4,57.1,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210330,2021-03-30,299741,CME,00,099,26092,0,6237,0,9646,6713,3333,0,3534,0,800,0,0,13779,19817,12313,6275,268,0,-216,0,-872,724,347,0,-22,0,0,0,0,-525,833,793,-565,100.0,0.0,23.9,0.0,37.0,25.7,12.8,0.0,13.5,0.0,3.1,0.0,0.0,52.8,76.0,47.2,24.0,23,0,.,0,10,9,9,0,.,0,.,0,0,16,16,23.6,47.0,39.4,62.2,20.6,45.4,32.6,56.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210323,2021-03-23,299741,CME,00,099,25824,0,6453,0,10518,5989,2986,0,3556,0,800,0,0,14304,18984,11520,6840,145,0,7,0,-402,420,190,0,568,0,0,0,0,-212,1185,357,-1040,100.0,0.0,25.0,0.0,40.7,23.2,11.6,0.0,13.8,0.0,3.1,0.0,0.0,55.4,73.5,44.6,26.5,23,0,.,0,12,7,7,0,.,0,.,0,0,16,14,23.7,48.1,39.5,61.4,20.4,46.5,33.4,58.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210316,2021-03-16,299741,CME,00,099,25679,0,6446,0,10920,5569,2796,0,2988,0,800,0,0,14516,17799,11163,7880,-3911,0,-2581,0,1932,-789,-644,-2323,25,-1285,0,0,0,-2320,-5274,-1591,1363,100.0,0.0,25.1,0.0,42.5,21.7,10.9,0.0,11.6,0.0,3.1,0.0,0.0,56.5,69.3,43.5,30.7,22,0,.,0,12,7,7,0,.,0,.,0,0,16,13,23.9,48.3,39.8,60.7,20.5,46.1,33.6,56.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210309,2021-03-09,299741,CME,00,099,29590,0,9027,0,8988,6358,3440,2323,2963,1285,800,0,0,16836,23073,12754,6517,2469,0,-89,0,-1120,922,354,358,151,1245,0,0,0,837,2583,1632,-114,100.0,0.0,30.5,0.0,30.4,21.5,11.6,7.9,10.0,4.3,2.7,0.0,0.0,56.9,78.0,43.1,22.0,25,0,.,0,9,8,8,.,.,.,.,0,0,19,17,20.7,46.9,36.3,61.6,18.1,44.7,31.7,56.1,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210302,2021-03-02,299741,CME,00,099,27121,0,9116,0,10108,5436,3086,1965,2812,40,800,0,0,15999,20490,11122,6631,-1563,0,-202,0,315,-1260,-67,-1386,0,40,0,0,0,-1098,-1489,-465,-74,100.0,0.0,33.6,0.0,37.3,20.0,11.4,7.2,10.4,0.1,2.9,0.0,0.0,59.0,75.6,41.0,24.4,24,0,.,0,11,6,7,.,.,.,.,0,0,19,14,22.3,51.3,37.1,67.3,19.3,49.0,31.9,62.4,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210223,2021-02-23,299741,CME,00,099,28684,0,9318,0,9793,6696,3153,3351,2812,0,800,0,0,17097,21979,11587,6705,914,0,8,0,145,778,13,471,16,0,0,0,0,629,815,285,99,100.0,0.0,32.5,0.0,34.1,23.3,11.0,11.7,9.8,0.0,2.8,0.0,0.0,59.6,76.6,40.4,23.4,25,0,.,0,11,7,8,.,.,0,.,0,0,20,13,19.8,49.2,36.7,66.4,18.8,47.7,33.2,61.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210216,2021-02-16,299741,CME,00,099,27770,0,9310,0,9648,5918,3140,2880,2796,0,800,0,0,16468,21164,11302,6606,894,0,-2,0,-167,345,-130,825,0,0,0,0,0,528,213,366,681,100.0,0.0,33.5,0.0,34.7,21.3,11.3,10.4,10.1,0.0,2.9,0.0,0.0,59.3,76.2,40.7,23.8,25,0,.,0,11,7,8,.,.,0,.,0,0,20,13,19.6,50.8,35.9,66.4,17.9,48.6,31.5,61.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210209,2021-02-09,299741,CME,00,099,26876,0,9312,0,9815,5573,3270,2055,2796,0,800,0,0,15940,20951,10936,5925,1481,0,65,0,-17,2121,172,890,-570,-40,0,0,0,1005,1748,476,-267,100.0,0.0,34.6,0.0,36.5,20.7,12.2,7.6,10.4,0.0,3.0,0.0,0.0,59.3,78.0,40.7,22.0,25,0,.,0,12,7,8,.,.,0,.,0,0,19,14,20.1,52.4,36.2,68.6,18.3,50.2,32.5,62.6,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210202,2021-02-02,299741,CME,00,099,25395,0,9247,0,9832,3452,3098,1165,3366,40,800,0,0,14935,19203,10460,6192,962,0,32,0,-514,490,644,699,-1071,40,0,0,0,869,135,93,827,100.0,0.0,36.4,0.0,38.7,13.6,12.2,4.6,13.3,0.2,3.2,0.0,0.0,58.8,75.6,41.2,24.4,23,0,.,0,12,4,7,.,.,.,.,0,0,18,13,21.6,55.1,36.8,69.2,18.9,51.6,31.8,63.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210126,2021-01-26,299741,CME,00,099,24433,0,9215,0,10346,2962,2454,466,4437,0,800,0,0,14066,19068,10367,5365,-1967,0,1,0,-2647,-42,113,466,-1948,0,0,0,0,-2068,-1876,101,-91,100.0,0.0,37.7,0.0,42.3,12.1,10.0,1.9,18.2,0.0,3.3,0.0,0.0,57.6,78.0,42.4,22.0,21,0,.,0,12,.,7,.,.,0,.,0,0,17,11,22.4,57.9,37.8,75.2,20.3,55.9,35.5,68.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210119,2021-01-19,299741,CME,00,099,26400,0,9214,0,12993,3004,2341,0,6385,0,800,0,0,16134,20944,10266,5456,-249,0,54,-54,70,-58,38,0,136,0,0,-410,-17,37,-311,-286,62,100.0,0.0,34.9,0.0,49.2,11.4,8.9,0.0,24.2,0.0,3.0,0.0,0.0,61.1,79.3,38.9,20.7,22,0,.,0,12,.,7,0,4,0,.,0,0,16,13,30.4,56.2,44.7,72.9,28.7,54.4,42.8,68.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210112,2021-01-12,299741,CME,00,099,26649,0,9160,54,12923,3062,2303,0,6249,0,800,410,17,16097,21255,10552,5394,-464,0,-711,54,-661,429,-35,0,-576,0,0,0,0,-642,-839,178,375,100.0,0.0,34.4,0.2,48.5,11.5,8.6,0.0,23.4,0.0,3.0,1.5,0.1,60.4,79.8,39.6,20.2,22,0,.,.,12,.,8,0,.,0,.,.,.,18,14,30.2,57.6,44.4,73.8,28.5,55.6,42.5,69.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,210105,2021-01-05,299741,CME,00,099,27113,0,9871,0,13584,2633,2338,0,6825,0,800,410,17,16739,22094,10374,5019,1318,0,1107,0,1795,-19,-35,0,616,0,0,-39,17,1777,1647,-459,-329,100.0,0.0,36.4,0.0,50.1,9.7,8.6,0.0,25.2,0.0,3.0,1.5,0.1,61.7,81.5,38.3,18.5,25,0,.,0,13,.,8,0,4,0,.,.,.,18,16,29.6,57.3,44.2,71.7,27.9,55.6,42.3,67.4,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211228,2021-12-28,399741,CME,00,099,26698,9838,0,0,5017,17724,1412,2269,1545,421,0,0,0,18957,21102,7741,5596,-71,0,0,0,-36,94,0,-75,0,0,0,0,0,-111,94,40,-165,100.0,36.8,0.0,0.0,18.8,66.4,5.3,8.5,5.8,1.6,0.0,0.0,0.0,71.0,79.0,29.0,21.0,21,.,0,0,4,11,5,4,.,.,0,0,0,14,13,55.4,56.0,64.5,68.9,55.4,56.0,63.9,66.2,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211221,2021-12-21,399741,CME,00,099,26769,9838,0,0,5053,17630,1412,2344,1545,421,0,0,0,19068,21008,7701,5761,-7355,1912,0,-5842,-12,33,21,-3726,-740,0,0,0,0,-7647,-6528,292,-827,100.0,36.8,0.0,0.0,18.9,65.9,5.3,8.8,5.8,1.6,0.0,0.0,0.0,71.2,78.5,28.8,21.5,21,.,0,0,4,11,5,4,.,.,0,0,0,14,13,56.4,55.8,64.5,68.4,56.4,55.8,64.0,65.8,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211214,2021-12-14,399741,CME,00,099,34124,7926,0,5842,5065,17597,1391,6070,2285,421,0,0,0,26715,27536,7409,6588,5852,-514,0,5333,9,1660,1,844,0,50,0,0,0,5723,7044,129,-1192,100.0,23.2,0.0,17.1,14.8,51.6,4.1,17.8,6.7,1.2,0.0,0.0,0.0,78.3,80.7,21.7,19.3,23,.,0,.,4,10,5,5,.,.,0,0,0,16,14,57.1,57.1,70.0,69.9,38.8,44.4,51.7,52.7,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211207,2021-12-07,399741,CME,00,099,28272,8440,0,509,5056,15937,1390,5226,2285,371,0,0,0,20992,20492,7280,7780,1739,134,0,9,-78,395,-3,996,0,364,0,0,0,1422,765,317,974,100.0,29.9,0.0,1.8,17.9,56.4,4.9,18.5,8.1,1.3,0.0,0.0,0.0,74.3,72.5,25.7,27.5,23,.,0,.,4,10,5,4,.,4,0,0,0,16,17,49.3,47.1,64.0,60.2,47.3,47.1,61.3,57.9,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211130,2021-11-30,399741,CME,00,099,26533,8306,0,500,5134,15542,1393,4230,2285,7,0,0,0,19570,19727,6963,6806,1211,1682,0,500,-1387,8,-507,1231,0,3,0,0,0,1522,4,-311,1207,100.0,31.3,0.0,1.9,19.3,58.6,5.3,15.9,8.6,0.0,0.0,0.0,0.0,73.8,74.3,26.2,25.7,22,.,0,.,4,10,5,.,.,.,0,0,0,15,14,49.0,48.9,65.0,62.7,47.1,48.9,62.8,60.4,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211123,2021-11-23,399741,CME,00,099,25322,6624,0,0,6521,15534,1900,2999,2285,4,0,0,0,18048,19723,7274,5599,3292,1231,0,0,726,2270,513,2812,0,-575,0,0,0,4707,2208,-1415,1084,100.0,26.2,0.0,0.0,25.8,61.3,7.5,11.8,9.0,0.0,0.0,0.0,0.0,71.3,77.9,28.7,22.1,25,.,0,0,6,10,6,4,.,.,0,0,0,19,13,40.6,53.3,53.5,67.7,40.6,51.3,53.5,63.3,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211116,2021-11-16,399741,CME,00,099,22030,5393,0,0,5795,13264,1387,187,2285,579,0,0,0,13341,17515,8689,4515,-785,163,0,0,-872,46,0,187,-897,-187,0,0,0,-709,-1038,-76,253,100.0,24.5,0.0,0.0,26.3,60.2,6.3,0.8,10.4,2.6,0.0,0.0,0.0,60.6,79.5,39.4,20.5,21,.,0,0,6,9,5,.,.,.,0,0,0,15,12,37.9,53.7,49.9,68.5,37.9,52.7,48.6,65.3,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211109,2021-11-09,399741,CME,00,099,22815,5230,0,0,6667,13218,1387,0,3182,766,0,0,0,14050,18553,8765,4262,-271,45,0,0,77,68,15,0,-616,0,0,0,0,137,-533,-408,262,100.0,22.9,0.0,0.0,29.2,57.9,6.1,0.0,13.9,3.4,0.0,0.0,0.0,61.6,81.3,38.4,18.7,23,.,0,0,7,9,5,0,4,.,0,0,0,16,13,35.8,51.7,49.1,66.9,35.8,50.9,48.0,63.4,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211102,2021-11-02,399741,CME,00,099,23086,5185,0,0,6590,13150,1372,0,3798,766,0,0,0,13913,19086,9173,4000,-646,-42,0,0,22,-288,-13,-665,-208,0,0,0,0,-698,-509,52,-137,100.0,22.5,0.0,0.0,28.5,57.0,5.9,0.0,16.5,3.3,0.0,0.0,0.0,60.3,82.7,39.7,17.3,24,.,0,0,7,9,5,0,5,.,0,0,0,16,14,35.1,51.6,48.1,66.9,35.1,50.2,46.9,62.4,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211026,2021-10-26,399741,CME,00,099,23732,5227,0,0,6568,13438,1385,665,4006,766,0,0,0,14611,19595,9121,4137,-965,-1441,0,0,663,-1087,10,-634,-557,0,0,0,0,-1402,-1634,437,669,100.0,22.0,0.0,0.0,27.7,56.6,5.8,2.8,16.9,3.2,0.0,0.0,0.0,61.6,82.6,38.4,17.4,25,.,0,0,7,9,5,.,5,.,0,0,0,17,14,34.2,52.0,47.1,67.2,34.2,49.8,46.5,61.6,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211019,2021-10-19,399741,CME,00,099,24697,6668,0,0,5905,14525,1375,1299,4563,766,0,0,0,16013,21229,8684,3468,-3591,-1103,0,0,865,-6096,25,-5249,2254,765,0,0,0,-4697,-3052,1106,-539,100.0,27.0,0.0,0.0,23.9,58.8,5.6,5.3,18.5,3.1,0.0,0.0,0.0,64.8,86.0,35.2,14.0,24,4,0,0,6,9,5,.,4,.,0,0,0,17,13,37.1,55.1,51.8,72.5,37.1,51.1,50.7,65.9,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211012,2021-10-12,399741,CME,00,099,28288,7771,0,0,5040,20621,1350,6548,2309,1,0,0,0,20710,24281,7578,4007,174,195,0,0,-21,259,-232,-735,252,1,0,0,0,-792,280,966,-106,100.0,27.5,0.0,0.0,17.8,72.9,4.8,23.1,8.2,0.0,0.0,0.0,0.0,73.2,85.8,26.8,14.2,26,4,0,0,5,10,5,5,.,.,0,0,0,19,13,42.9,58.6,57.9,76.4,42.9,57.7,57.9,73.3,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,211005,2021-10-05,399741,CME,00,099,28114,7576,0,0,5061,20362,1582,7283,2057,0,0,0,0,21502,24001,6612,4113,-22,-33,0,0,34,929,15,412,512,-459,0,-775,0,-31,222,9,-244,100.0,26.9,0.0,0.0,18.0,72.4,5.6,25.9,7.3,0.0,0.0,0.0,0.0,76.5,85.4,23.5,14.6,26,4,0,0,5,10,5,5,.,0,0,0,0,19,12,42.9,59.0,60.4,76.8,42.9,58.1,60.2,72.8,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210928,2021-09-28,399741,CME,00,099,28136,7609,0,0,5027,19433,1567,6871,1545,459,0,775,0,21533,23779,6603,4357,-852,425,-697,0,-665,33,-3,-852,-660,459,0,-100,0,-636,-968,-216,116,100.0,27.0,0.0,0.0,17.9,69.1,5.6,24.4,5.5,1.6,0.0,2.8,0.0,76.5,84.5,23.5,15.5,25,4,0,0,5,9,5,5,.,.,0,.,0,19,12,42.8,58.6,60.3,76.1,42.8,57.8,59.9,72.2,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210921,2021-09-21,399741,CME,00,099,28988,7184,697,0,5692,19400,1570,7723,2205,0,0,875,0,22169,24747,6819,4241,-5265,5499,-489,-3691,-19,60,0,-4049,660,-1771,0,-100,0,-4031,-5331,-1234,66,100.0,24.8,2.4,0.0,19.6,66.9,5.4,26.6,7.6,0.0,0.0,3.0,0.0,76.5,85.4,23.5,14.6,28,4,.,0,6,9,4,5,.,0,0,.,0,19,13,39.9,56.6,57.4,74.1,39.9,55.9,57.2,70.2,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210914,2021-09-14,399741,CME,00,099,34253,1685,1186,3691,5711,19340,1570,11772,1545,1771,0,975,0,26200,30078,8053,4175,1230,120,-14,272,95,-437,17,139,0,676,0,0,0,1319,514,-89,716,100.0,4.9,3.5,10.8,16.7,56.5,4.6,34.4,4.5,5.2,0.0,2.8,0.0,76.5,87.8,23.5,12.2,27,.,.,.,6,9,4,6,.,.,0,.,0,19,16,43.1,52.3,60.5,69.3,33.2,47.3,45.9,59.6,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210907,2021-09-07,399741,CME,00,099,33023,1565,1200,3419,5616,19777,1553,11633,1545,1095,0,975,0,24881,29564,8142,3459,4435,21,0,3419,1,-5,22,-1116,0,1042,0,0,0,3389,4478,1046,-43,100.0,4.7,3.6,10.4,17.0,59.9,4.7,35.2,4.7,3.3,0.0,3.0,0.0,75.3,89.5,24.7,10.5,28,.,.,.,6,10,4,6,.,.,0,.,0,19,18,41.8,52.4,58.1,70.5,36.0,49.0,47.4,61.9,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210831,2021-08-31,399741,CME,00,099,28588,1544,1200,0,5615,19782,1531,12749,1545,53,0,975,0,21492,25086,7096,3502,-677,-197,0,0,-42,-669,-23,-476,0,53,0,0,0,-685,-639,8,-38,100.0,5.4,4.2,0.0,19.6,69.2,5.4,44.6,5.4,0.2,0.0,3.4,0.0,75.2,87.8,24.8,12.2,28,.,.,0,6,10,4,6,.,.,0,.,0,18,16,44.2,57.2,58.8,75.2,44.0,56.6,58.5,71.5,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210824,2021-08-24,399741,CME,00,099,29265,1741,1200,0,5657,20451,1554,13225,1545,0,0,975,0,22177,25725,7088,3540,206,374,0,0,-24,-10,-1,-24,0,0,0,0,0,325,-11,-119,217,100.0,5.9,4.1,0.0,19.3,69.9,5.3,45.2,5.3,0.0,0.0,3.3,0.0,75.8,87.9,24.2,12.1,29,.,.,0,6,11,5,6,.,0,0,.,0,19,15,44.7,55.9,59.4,73.5,44.7,55.3,59.3,69.8,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210817,2021-08-17,399741,CME,00,099,29059,1367,1200,0,5681,20461,1555,13249,1545,0,0,975,0,21852,25736,7207,3323,1237,152,0,0,-11,841,231,1228,0,0,0,0,0,1600,1072,-363,165,100.0,4.7,4.1,0.0,19.5,70.4,5.4,45.6,5.3,0.0,0.0,3.4,0.0,75.2,88.6,24.8,11.4,29,.,.,0,6,11,5,6,.,0,0,.,0,19,15,43.9,56.3,58.5,74.0,43.9,55.7,58.4,70.3,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210810,2021-08-10,399741,CME,00,099,27822,1215,1200,0,5692,19620,1324,12021,1545,0,0,975,0,20252,24664,7570,3158,-189,-200,7,0,-12,30,7,-82,0,0,0,0,0,-287,44,98,-233,100.0,4.4,4.3,0.0,20.5,70.5,4.8,43.2,5.6,0.0,0.0,3.5,0.0,72.8,88.6,27.2,11.4,29,.,.,0,6,11,5,6,.,0,0,.,0,19,15,42.9,55.6,56.1,73.5,42.9,55.4,56.1,70.4,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE,210803,2021-08-03,399741,CME,00,099,28011,1415,1193,0,5704,19590,1317,12103,1545,0,0,975,0,20539,24620,7472,3391,52,409,4,0,-112,402,-368,67,0,0,0,0,0,-4,38,56,14,100.0,5.1,4.3,0.0,20.4,69.9,4.7,43.2,5.5,0.0,0.0,3.5,0.0,73.3,87.9,26.7,12.1,29,.,.,0,6,11,5,6,.,0,0,.,0,19,15,42.5,55.2,56.7,72.8,42.5,55.0,56.7,69.9,(CONTRACTS OF EUR 125,000),399741,CME ,099 ,F10,FutOnly
